APN,Property Address,Owner Name,Mailing Address,Owner Occupied Yes/No,Tax Years Delinquent,Taxes Owed,Auction Status,Sale Date,Assessed Value,Recorder Docs Found,Probate Signal,Deceased Signal,Court Signal,LLC Status,Lien/Judgment Signal,Vacancy Signal,Motivation Score,Target Class,Best Strategy,Next Action,Source URLs,Verification Status,Notes
163-14-701-006,UNVERIFIED - check Clark County Assessor,INTERLINKS L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$65,577.86 (FY2023-2024; taxes $51,570.93 + pen/int $13,985.93 + cost $21.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=163-14-701-006; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=163-14-701-006; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 High taxes owed (>$50k) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
162-30-501-038,UNVERIFIED - check Clark County Assessor,BENTARDOUGH INDUSTRIES L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$54,911.21 (FY2023-2024; taxes $43,703.54 + pen/int $11,186.67 + cost $21.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=162-30-501-038; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=162-30-501-038; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 High taxes owed (>$50k) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
140-19-301-044,UNVERIFIED - check Clark County Assessor,PACOS CREEK VILLAGE L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$53,027.71 (FY2023-2024; taxes $39,608.84 + pen/int $13,366.87 + cost $52.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=140-19-301-044; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=140-19-301-044; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 High taxes owed (>$50k) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
125-10-811-011,UNVERIFIED - check Clark County Assessor,STONERIDGE PARKWAY L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$45,854.94 (FY2023-2024; taxes $25,641.64 + pen/int $20,099.30 + cost $114.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=125-10-811-011; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=125-10-811-011; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (6 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
125-10-712-005,UNVERIFIED - check Clark County Assessor,STONERIDGE PARKWAY L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$34,273.66 (FY2023-2024; taxes $18,805.92 + pen/int $15,371.74 + cost $96.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=125-10-712-005; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=125-10-712-005; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (6 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
162-08-703-012,UNVERIFIED - check Clark County Assessor,BLACKACRE PROPERTIES L L C SERIES E,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$25,744.37 (FY2023-2024; taxes $19,973.37 + pen/int $5,711.00 + cost $60.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=162-08-703-012; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=162-08-703-012; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (2 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
059-09-301-026,UNVERIFIED - check Clark County Assessor,HAYDENFARLAND L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$23,158.34 (FY2023-2024; taxes $12,888.77 + pen/int $10,145.57 + cost $124.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=059-09-301-026; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=059-09-301-026; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (6 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
163-32-311-005,UNVERIFIED - check Clark County Assessor,J R S REAL ESTATE L L C SERIES POST,UNVERIFIED,UNVERIFIED,1-2 years (estimated),"$20,272.73 (FY2023-2024; taxes $17,316.23 + pen/int $2,935.50 + cost $21.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=163-32-311-005; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=163-32-311-005; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
162-31-505-007,UNVERIFIED - check Clark County Assessor,BLACKACRE PROPERTIES L L C SERIES F,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$17,054.47 (FY2023-2024; taxes $12,915.74 + pen/int $4,078.73 + cost $60.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=162-31-505-007; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=162-31-505-007; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (2 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
162-20-712-196,UNVERIFIED - check Clark County Assessor,BUMBLE ESTATE L L C,UNVERIFIED,UNVERIFIED,Current year or less (FY2023-2024),"$14,558.86 (FY2023-2024; taxes $13,595.20 + pen/int $951.66 + cost $12.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=162-20-712-196; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=162-20-712-196; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
138-29-210-005,UNVERIFIED - check Clark County Assessor,A Z REAL ESTATE L L C,UNVERIFIED,UNVERIFIED,1-2 years (estimated),"$13,636.35 (FY2023-2024; taxes $12,311.16 + pen/int $1,313.19 + cost $12.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=138-29-210-005; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=138-29-210-005; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
059-09-301-027,UNVERIFIED - check Clark County Assessor,HAYDENFARLAND L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$12,198.10 (FY2023-2024; taxes $6,753.42 + pen/int $5,314.68 + cost $130.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=059-09-301-027; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=059-09-301-027; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (6 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
162-05-814-011,UNVERIFIED - check Clark County Assessor,HIGH POINT REALTY GROUP L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$11,493.16 (FY2023-2024; taxes $8,926.54 + pen/int $2,506.62 + cost $60.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=162-05-814-011; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=162-05-814-011; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (2 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
162-14-510-020,UNVERIFIED - check Clark County Assessor,BLACKACRE PROPERTIES L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$10,616.67 (FY2023-2024; taxes $8,102.69 + pen/int $2,453.98 + cost $60.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=162-14-510-020; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=162-14-510-020; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (2 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
179-27-607-001,UNVERIFIED - check Clark County Assessor,LATIGO ESTATES L L C,UNVERIFIED,UNVERIFIED,1-2 years (estimated),"$7,554.37 (FY2023-2024; taxes $6,437.00 + pen/int $1,096.37 + cost $21.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=179-27-607-001; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=179-27-607-001; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
163-12-210-009,UNVERIFIED - check Clark County Assessor,TOTALEE UNLIMITED L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$5,996.57 (FY2023-2024; taxes $4,761.25 + pen/int $1,214.32 + cost $21.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=163-12-210-009; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=163-12-210-009; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (2 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
162-02-615-015,UNVERIFIED - check Clark County Assessor,HIGH POINT REALTY GROUP L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$5,653.88 (FY2023-2024; taxes $4,382.06 + pen/int $1,211.82 + cost $60.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=162-02-615-015; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=162-02-615-015; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (2 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
162-01-310-186,UNVERIFIED - check Clark County Assessor,NATIONAL HOLDINGS L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$4,799.57 (FY2023-2024; taxes $3,765.02 + pen/int $976.55 + cost $58.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=162-01-310-186; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=162-01-310-186; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (2 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
162-01-310-187,UNVERIFIED - check Clark County Assessor,NATIONAL HOLDINGS L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$3,862.91 (FY2023-2024; taxes $3,014.82 + pen/int $790.09 + cost $58.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=162-01-310-187; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=162-01-310-187; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (2 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
138-36-516-010,UNVERIFIED - check Clark County Assessor,JUNG REAL ESTATE LAS VEGAS L L C,UNVERIFIED,UNVERIFIED,Current year or less (FY2023-2024),"$3,795.21 (FY2023-2024; taxes $3,535.72 + pen/int $247.49 + cost $12.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,YES - ESTATE signal,POSSIBLE,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Probate Acquisition Target,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=138-36-516-010; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=138-36-516-010; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+20 ESTATE/DECEASED signal; +10 LLC/Corp entity - verify NV SOS status | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
059-09-301-028,UNVERIFIED - check Clark County Assessor,HAYDENFARLAND L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$3,706.80 (FY2023-2024; taxes $2,031.52 + pen/int $1,545.28 + cost $130.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=059-09-301-028; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=059-09-301-028; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (6 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
059-09-301-029,UNVERIFIED - check Clark County Assessor,HAYDENFARLAND L L C,UNVERIFIED,UNVERIFIED,3+ years (estimated from penalty/interest ratio),"$3,706.80 (FY2023-2024; taxes $2,031.52 + pen/int $1,545.28 + cost $130.00)",Certificate eligible June 2024 (redemption period per NRS 361),UNVERIFIED - certificate issued June 2024; auction eligibility after 2-year redemption period (~June 2026),UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,UNVERIFIED,LLC/Corp - verify NV SOS,UNVERIFIED,UNVERIFIED,30,LOW PRIORITY,Entity Distress / Wholesale or Flip,1) Verify at Clark County Assessor; 2) Check NV SOS for LLC status; 3) Pull recorder docs,https://assessor.clarkcountynv.gov/assrapp/assessment/SitePages/showDetail.aspx?apn=059-09-301-029; https://treasurer.clarkcountynv.gov/treasurer-home/real-property-tax-inquiry?apn=059-09-301-029; https://www.clarkcountynv.gov/government/departments/treasurer/delinquent_taxes.php,PARTIAL - APN/Owner/Tax amounts from 2024 Annual Delinquency Publication; address/assessed value require Assessor lookup,+15 Estimated 3+ years delinquent (pen/int ratio); +10 LLC/Corp entity - verify NV SOS status; +5 Multi-parcel owner (6 parcels in 2024 list) | Source: 2024 Clark County Annual Delinquency Publication FY2023-2024
